receipt_id,store_id,vendor_id,purchase_order_id,receipt_timestamp,sku_id,quantity_ordered,quantity_received,quantity_damaged_on_arrival,received_by_employee_id
61202,38,2,PO-00061202,2025-03-06 00:00:00,110,12,12,0,10038
61203,38,2,PO-00061203,2025-03-06 00:00:00,134,12,12,0,10038
61204,38,11,PO-00061204,2025-03-06 00:00:00,23,12,12,0,10038
61205,38,7,PO-00061205,2025-03-06 00:00:00,91,12,12,0,10038
61206,38,3,PO-00061206,2025-03-06 00:00:00,135,24,24,0,10038
61207,38,8,PO-00061207,2025-03-06 00:00:00,80,12,12,0,10038
61208,38,5,PO-00061208,2025-03-06 00:00:00,137,24,24,1,10038
61209,38,2,PO-00061209,2025-03-06 00:00:00,14,48,48,0,10038
61210,38,9,PO-00061210,2025-03-06 00:00:00,141,24,24,0,10038
61211,38,4,PO-00061211,2025-03-06 00:00:00,148,24,24,0,10038
61212,38,3,PO-00061212,2025-03-06 00:00:00,171,12,12,0,10038
61213,38,9,PO-00061213,2025-03-06 00:00:00,117,24,24,0,10038
61214,38,1,PO-00061214,2025-03-06 00:00:00,85,48,48,0,10038
61215,38,7,PO-00061215,2025-03-06 00:00:00,115,24,24,0,10038
61216,38,10,PO-00061216,2025-03-06 00:00:00,154,12,12,0,10038
61217,38,12,PO-00061217,2025-03-06 00:00:00,60,24,24,0,10038
61218,38,6,PO-00061218,2025-03-06 00:00:00,186,24,24,0,10038
61219,38,7,PO-00061219,2025-03-06 00:00:00,103,48,48,0,10038
61220,38,2,PO-00061220,2025-03-06 00:00:00,62,12,12,0,10038
61221,38,2,PO-00061221,2025-03-06 00:00:00,2,48,48,0,10038
61222,38,1,PO-00061222,2025-03-06 00:00:00,109,12,12,1,10038
61223,38,1,PO-00061223,2025-03-06 00:00:00,157,12,12,0,10038
61224,38,10,PO-00061224,2025-03-06 00:00:00,178,24,22,0,10038
61225,38,10,PO-00061225,2025-03-06 00:00:00,130,24,24,0,10038
61226,38,10,PO-00061226,2025-03-06 00:00:00,58,24,24,2,10038
61227,38,8,PO-00061227,2025-03-06 00:00:00,56,24,24,0,10038
61228,38,11,PO-00061228,2025-03-06 00:00:00,143,48,48,0,10038
61229,38,3,PO-00061229,2025-03-06 00:00:00,111,24,24,0,10038
61230,38,7,PO-00061230,2025-03-06 00:00:00,163,12,12,0,10038
61231,38,6,PO-00061231,2025-03-06 00:00:00,114,12,12,0,10038
61232,38,6,PO-00061232,2025-03-06 00:00:00,174,12,12,0,10038
61233,38,12,PO-00061233,2025-03-06 00:00:00,84,24,24,0,10038
61234,38,6,PO-00061234,2025-03-06 00:00:00,78,12,12,0,10038
61235,38,2,PO-00061235,2025-03-06 00:00:00,2,12,12,0,10038
61236,38,3,PO-00061236,2025-03-06 00:00:00,147,12,12,0,10038
61237,38,5,PO-00061237,2025-03-06 00:00:00,137,24,24,0,10038
61238,38,8,PO-00061238,2025-03-06 00:00:00,92,24,24,0,10038
61239,38,3,PO-00061239,2025-03-06 00:00:00,159,12,12,0,10038
61240,38,2,PO-00061240,2025-03-06 00:00:00,38,12,12,0,10038
61241,38,4,PO-00061241,2025-03-06 00:00:00,16,12,12,0,10038
61242,38,2,PO-00061242,2025-03-06 00:00:00,50,24,24,0,10038
61243,38,12,PO-00061243,2025-03-06 00:00:00,72,24,24,0,10038
61244,38,11,PO-00061244,2025-03-06 00:00:00,143,24,24,0,10038
61245,38,9,PO-00061245,2025-03-06 00:00:00,153,12,6,2,10038
61246,38,3,PO-00061246,2025-03-06 00:00:00,51,12,12,0,10038
61247,38,4,PO-00061247,2025-03-06 00:00:00,112,24,24,0,10038
61248,38,6,PO-00061248,2025-03-06 00:00:00,186,24,24,0,10038
61249,38,3,PO-00061249,2025-03-06 00:00:00,75,12,12,0,10038
61250,38,12,PO-00061250,2025-03-06 00:00:00,24,12,12,0,10038
61251,38,11,PO-00061251,2025-03-06 00:00:00,155,24,24,0,10038
61252,38,4,PO-00061252,2025-03-06 00:00:00,172,48,48,0,10038
61253,38,3,PO-00061253,2025-03-06 00:00:00,135,24,24,0,10038
61254,38,11,PO-00061254,2025-03-06 00:00:00,191,24,21,1,10038
61255,38,12,PO-00061255,2025-03-06 00:00:00,96,12,12,0,10038
61256,38,10,PO-00061256,2025-03-06 00:00:00,82,24,24,0,10038
61257,38,1,PO-00061257,2025-03-06 00:00:00,13,24,24,0,10038
61258,38,7,PO-00061258,2025-03-06 00:00:00,187,24,24,0,10038
61259,38,1,PO-00061259,2025-03-06 00:00:00,61,24,24,0,10038
61260,38,2,PO-00061260,2024-12-10 00:00:00,146,12,12,0,10038
61261,38,3,PO-00061261,2024-12-10 00:00:00,63,48,48,0,10038
61262,38,1,PO-00061262,2024-12-10 00:00:00,109,24,24,0,10038
61263,38,5,PO-00061263,2024-12-10 00:00:00,185,12,12,0,10038
61264,38,10,PO-00061264,2024-12-10 00:00:00,82,24,24,0,10038
61265,38,7,PO-00061265,2024-12-10 00:00:00,127,48,48,0,10038
61266,38,11,PO-00061266,2024-12-10 00:00:00,179,12,12,0,10038
61267,38,8,PO-00061267,2024-12-10 00:00:00,44,24,24,0,10038
61268,38,6,PO-00061268,2024-12-10 00:00:00,162,24,24,0,10038
61269,38,7,PO-00061269,2024-12-10 00:00:00,175,12,12,1,10038
61270,38,10,PO-00061270,2024-12-10 00:00:00,94,12,12,0,10038
61271,38,10,PO-00061271,2024-12-10 00:00:00,106,24,24,0,10038
61272,38,6,PO-00061272,2024-12-10 00:00:00,90,24,24,0,10038
61273,38,10,PO-00061273,2024-12-10 00:00:00,118,12,12,0,10038
61274,38,6,PO-00061274,2024-12-10 00:00:00,78,12,12,0,10038
61275,38,3,PO-00061275,2024-12-10 00:00:00,171,48,48,0,10038
61276,38,10,PO-00061276,2024-12-10 00:00:00,22,24,24,0,10038
61277,38,5,PO-00061277,2024-12-10 00:00:00,173,48,48,0,10038
61278,38,1,PO-00061278,2024-12-10 00:00:00,73,12,12,0,10038
61279,38,5,PO-00061279,2024-12-10 00:00:00,197,12,12,0,10038
61280,38,1,PO-00061280,2024-12-10 00:00:00,181,12,12,0,10038
61281,38,10,PO-00061281,2024-12-10 00:00:00,130,48,48,0,10038
61282,38,9,PO-00061282,2025-05-01 00:00:00,69,12,12,0,10038
61283,38,5,PO-00061283,2025-05-01 00:00:00,89,48,48,0,10038
61284,38,2,PO-00061284,2025-05-01 00:00:00,14,24,24,0,10038
61285,38,5,PO-00061285,2025-05-01 00:00:00,5,24,24,0,10038
61286,38,7,PO-00061286,2025-05-01 00:00:00,55,24,24,0,10038
61287,38,12,PO-00061287,2025-05-01 00:00:00,24,24,24,0,10038
61288,38,8,PO-00061288,2025-05-01 00:00:00,164,12,12,0,10038
61289,38,1,PO-00061289,2025-05-01 00:00:00,145,24,24,0,10038
61290,38,10,PO-00061290,2025-05-01 00:00:00,106,12,12,0,10038
61291,38,4,PO-00061291,2025-05-01 00:00:00,124,12,12,0,10038
61292,38,6,PO-00061292,2025-05-01 00:00:00,198,12,12,0,10038
61293,38,8,PO-00061293,2025-05-01 00:00:00,188,12,12,0,10038
61294,38,10,PO-00061294,2025-05-01 00:00:00,22,12,12,0,10038
61295,38,8,PO-00061295,2025-05-01 00:00:00,104,12,12,0,10038
61296,38,10,PO-00061296,2025-05-01 00:00:00,46,24,24,0,10038
61297,38,4,PO-00061297,2025-05-01 00:00:00,196,48,48,0,10038
61298,38,3,PO-00061298,2025-01-26 00:00:00,27,24,24,0,10038
61299,38,11,PO-00061299,2025-01-26 00:00:00,23,12,12,0,10038
61300,38,1,PO-00061300,2025-01-26 00:00:00,49,12,12,0,10038
61301,38,9,PO-00061301,2025-01-26 00:00:00,165,12,12,0,10038
61302,38,6,PO-00061302,2025-01-26 00:00:00,102,12,12,0,10038
61303,38,2,PO-00061303,2025-01-26 00:00:00,158,12,12,0,10038
61304,38,11,PO-00061304,2025-01-26 00:00:00,131,12,12,0,10038
61305,38,5,PO-00061305,2025-01-26 00:00:00,101,48,48,0,10038
61306,38,8,PO-00061306,2025-01-26 00:00:00,32,24,24,0,10038
61307,38,12,PO-00061307,2025-01-26 00:00:00,120,12,12,0,10038
61308,38,10,PO-00061308,2025-01-26 00:00:00,130,12,12,0,10038
61309,38,6,PO-00061309,2025-01-26 00:00:00,42,24,24,0,10038
61310,38,7,PO-00061310,2025-01-26 00:00:00,139,24,24,0,10038
61311,38,9,PO-00061311,2025-01-26 00:00:00,129,24,24,0,10038
61312,38,2,PO-00061312,2025-01-26 00:00:00,134,12,12,0,10038
61313,38,2,PO-00061313,2025-04-16 00:00:00,122,24,24,0,10038
61314,38,3,PO-00061314,2025-04-16 00:00:00,159,12,12,0,10038
61315,38,3,PO-00061315,2025-04-16 00:00:00,3,24,24,0,10038
61316,38,11,PO-00061316,2025-04-16 00:00:00,107,24,24,0,10038
61317,38,10,PO-00061317,2025-04-16 00:00:00,118,24,24,0,10038
61318,38,4,PO-00061318,2025-04-16 00:00:00,4,24,24,0,10038
61319,38,5,PO-00061319,2025-04-16 00:00:00,125,12,12,0,10038
61320,38,4,PO-00061320,2025-04-16 00:00:00,100,48,48,0,10038
61321,38,4,PO-00061321,2025-04-16 00:00:00,28,24,24,0,10038
61322,38,2,PO-00061322,2025-04-16 00:00:00,158,48,48,0,10038
61323,38,6,PO-00061323,2025-04-16 00:00:00,6,24,24,0,10038
61324,38,4,PO-00061324,2025-04-16 00:00:00,52,12,12,0,10038
61325,38,2,PO-00061325,2025-04-16 00:00:00,50,24,24,0,10038
61326,38,7,PO-00061326,2025-04-16 00:00:00,175,12,12,0,10038
61327,38,5,PO-00061327,2025-04-16 00:00:00,185,12,7,1,10038
61328,38,4,PO-00061328,2025-04-16 00:00:00,16,24,24,0,10038
61329,38,4,PO-00061329,2025-04-16 00:00:00,136,48,48,0,10038
61330,38,11,PO-00061330,2025-04-16 00:00:00,11,48,48,0,10038
61331,38,11,PO-00061331,2025-04-16 00:00:00,143,12,12,0,10038
61332,38,1,PO-00061332,2025-04-16 00:00:00,61,12,12,0,10038
61333,38,5,PO-00061333,2025-04-16 00:00:00,53,48,48,0,10038
61334,38,1,PO-00061334,2025-04-16 00:00:00,13,24,24,0,10038
61335,38,1,PO-00061335,2025-04-16 00:00:00,109,24,24,0,10038
61336,38,3,PO-00061336,2025-04-16 00:00:00,75,24,24,0,10038
61337,38,10,PO-00061337,2025-04-16 00:00:00,46,12,12,0,10038
61338,38,7,PO-00061338,2025-01-27 00:00:00,7,12,12,0,10038
61339,38,12,PO-00061339,2025-01-27 00:00:00,132,48,48,0,10038
61340,38,6,PO-00061340,2025-01-27 00:00:00,102,24,24,0,10038
61341,38,7,PO-00061341,2025-01-27 00:00:00,151,48,48,0,10038
61342,38,5,PO-00061342,2025-01-27 00:00:00,125,48,48,0,10038
61343,38,5,PO-00061343,2025-01-27 00:00:00,5,24,24,0,10038
61344,38,5,PO-00061344,2025-01-27 00:00:00,161,24,23,0,10038
61345,38,6,PO-00061345,2025-01-27 00:00:00,174,12,12,0,10038
61346,38,6,PO-00061346,2025-01-27 00:00:00,90,24,24,0,10038
61347,38,7,PO-00061347,2025-01-27 00:00:00,199,24,24,0,10038
61348,38,10,PO-00061348,2025-01-27 00:00:00,166,24,24,0,10038
61349,38,11,PO-00061349,2025-01-27 00:00:00,59,12,12,0,10038
61350,38,3,PO-00061350,2025-01-27 00:00:00,87,48,48,0,10038
61351,38,2,PO-00061351,2025-01-27 00:00:00,38,12,12,0,10038
61352,38,4,PO-00061352,2025-01-27 00:00:00,184,24,24,0,10038
61353,38,6,PO-00061353,2025-01-27 00:00:00,150,24,24,0,10038
61354,38,5,PO-00061354,2025-01-27 00:00:00,89,12,9,0,10038
61355,38,6,PO-00061355,2025-01-27 00:00:00,18,12,12,0,10038
61356,38,8,PO-00061356,2025-01-27 00:00:00,200,12,12,0,10038
61357,38,11,PO-00061357,2025-01-27 00:00:00,23,12,12,0,10038
61358,38,8,PO-00061358,2025-01-27 00:00:00,116,12,12,0,10038
61359,38,5,PO-00061359,2025-01-27 00:00:00,185,12,12,0,10038
61360,38,9,PO-00061360,2025-01-27 00:00:00,189,12,12,0,10038
61361,38,8,PO-00061361,2025-01-27 00:00:00,104,48,48,0,10038
61362,38,8,PO-00061362,2025-01-27 00:00:00,44,12,12,0,10038
61363,38,8,PO-00061363,2025-01-27 00:00:00,80,24,24,0,10038
61364,38,2,PO-00061364,2025-01-27 00:00:00,122,24,24,0,10038
61365,38,5,PO-00061365,2025-03-11 00:00:00,17,48,48,1,10038
61366,38,8,PO-00061366,2025-03-11 00:00:00,200,24,22,0,10038
61367,38,2,PO-00061367,2025-03-11 00:00:00,146,12,12,0,10038
61368,38,3,PO-00061368,2025-03-11 00:00:00,87,24,24,0,10038
61369,38,12,PO-00061369,2025-03-11 00:00:00,168,12,12,0,10038
61370,38,8,PO-00061370,2025-03-11 00:00:00,92,12,12,0,10038
61371,38,6,PO-00061371,2025-03-11 00:00:00,18,48,48,0,10038
61372,38,9,PO-00061372,2025-03-11 00:00:00,177,12,12,0,10038
61373,38,12,PO-00061373,2025-03-11 00:00:00,192,24,24,0,10038
61374,38,4,PO-00061374,2025-03-11 00:00:00,16,24,24,0,10038
61375,38,4,PO-00061375,2025-03-11 00:00:00,28,24,24,1,10038
61376,38,12,PO-00061376,2025-03-11 00:00:00,84,48,48,0,10038
61377,38,10,PO-00061377,2025-03-11 00:00:00,10,24,24,0,10038
61378,38,11,PO-00061378,2025-03-11 00:00:00,131,12,12,0,10038
61379,38,8,PO-00061379,2025-03-11 00:00:00,164,12,12,0,10038
61380,38,11,PO-00061380,2025-03-11 00:00:00,23,12,12,0,10038
61381,38,7,PO-00061381,2025-03-11 00:00:00,19,24,24,2,10038
61382,38,11,PO-00061382,2025-03-11 00:00:00,119,12,12,0,10038
61383,38,1,PO-00061383,2025-03-11 00:00:00,49,12,12,0,10038
61384,38,11,PO-00061384,2025-03-11 00:00:00,59,12,12,0,10038
61385,38,9,PO-00061385,2025-03-11 00:00:00,69,24,24,0,10038
61386,38,1,PO-00061386,2025-03-11 00:00:00,109,24,24,0,10038
61387,38,4,PO-00061387,2025-03-11 00:00:00,76,12,12,1,10038
61388,38,4,PO-00061388,2025-03-11 00:00:00,100,24,24,0,10038
61389,38,9,PO-00061389,2025-03-11 00:00:00,141,48,48,0,10038
61390,38,3,PO-00061390,2025-03-11 00:00:00,135,24,24,0,10038
61391,38,9,PO-00061391,2025-03-11 00:00:00,21,24,24,0,10038
61392,38,2,PO-00061392,2025-03-11 00:00:00,182,24,24,0,10038
61393,38,6,PO-00061393,2025-03-11 00:00:00,30,24,24,0,10038
61394,38,9,PO-00061394,2025-03-11 00:00:00,81,12,12,0,10038
61395,38,6,PO-00061395,2025-03-11 00:00:00,174,48,48,0,10038
61396,38,7,PO-00061396,2025-03-11 00:00:00,55,24,24,0,10038
61397,38,3,PO-00061397,2025-03-11 00:00:00,75,24,24,1,10038
61398,38,4,PO-00061398,2025-03-11 00:00:00,196,12,12,0,10038
61399,38,10,PO-00061399,2024-11-13 00:00:00,94,48,48,0,10038
61400,38,5,PO-00061400,2024-11-13 00:00:00,149,24,24,0,10038
61401,38,9,PO-00061401,2024-11-13 00:00:00,153,24,24,0,10038
61402,38,4,PO-00061402,2024-11-13 00:00:00,4,24,24,0,10038
61403,38,12,PO-00061403,2024-11-13 00:00:00,48,24,24,0,10038
61404,38,12,PO-00061404,2024-11-13 00:00:00,132,12,12,0,10038
61405,38,7,PO-00061405,2024-11-13 00:00:00,55,12,12,0,10038
61406,38,6,PO-00061406,2024-11-13 00:00:00,186,24,24,0,10038
61407,38,12,PO-00061407,2024-11-13 00:00:00,24,24,24,0,10038
61408,38,6,PO-00061408,2024-11-13 00:00:00,30,24,24,0,10038
61409,38,2,PO-00061409,2024-11-13 00:00:00,134,24,24,0,10038
61410,38,8,PO-00061410,2024-11-13 00:00:00,140,12,12,0,10038
61411,38,6,PO-00061411,2024-11-13 00:00:00,198,24,24,2,10038
61412,38,4,PO-00061412,2024-11-13 00:00:00,124,12,12,0,10038
61413,38,1,PO-00061413,2024-11-13 00:00:00,109,48,44,0,10038
61414,38,6,PO-00061414,2024-11-13 00:00:00,174,12,12,0,10038
61415,38,12,PO-00061415,2024-11-13 00:00:00,120,48,48,0,10038
61416,38,9,PO-00061416,2024-11-13 00:00:00,69,12,12,0,10038
61417,38,9,PO-00061417,2024-11-13 00:00:00,57,48,48,0,10038
61418,38,5,PO-00061418,2024-11-13 00:00:00,125,24,24,0,10038
61419,38,10,PO-00061419,2024-11-05 00:00:00,58,24,24,0,10038
61420,38,10,PO-00061420,2024-11-05 00:00:00,82,12,12,0,10038
61421,38,4,PO-00061421,2024-11-05 00:00:00,172,48,48,0,10038
61422,38,11,PO-00061422,2024-11-05 00:00:00,143,24,24,0,10038
61423,38,9,PO-00061423,2024-11-05 00:00:00,105,12,12,0,10038
61424,38,7,PO-00061424,2024-11-05 00:00:00,91,24,24,0,10038
61425,38,11,PO-00061425,2024-11-05 00:00:00,131,24,24,0,10038
61426,38,7,PO-00061426,2024-11-05 00:00:00,151,24,24,0,10038
61427,38,2,PO-00061427,2024-11-05 00:00:00,110,12,12,0,10038
61428,38,2,PO-00061428,2024-11-05 00:00:00,122,12,12,0,10038
61429,38,9,PO-00061429,2024-11-05 00:00:00,153,24,24,0,10038
61430,38,9,PO-00061430,2024-11-05 00:00:00,129,48,48,0,10038
61431,38,3,PO-00061431,2024-11-05 00:00:00,15,12,12,0,10038
61432,38,2,PO-00061432,2024-11-05 00:00:00,50,12,12,0,10038
61433,38,10,PO-00061433,2024-11-05 00:00:00,130,24,24,0,10038
61434,38,10,PO-00061434,2024-11-05 00:00:00,154,12,12,0,10038
61435,38,6,PO-00061435,2024-11-05 00:00:00,126,24,24,0,10038
61436,38,7,PO-00061436,2024-11-05 00:00:00,7,12,12,0,10038
61437,38,9,PO-00061437,2024-11-05 00:00:00,177,24,24,0,10038
61438,38,8,PO-00061438,2024-11-05 00:00:00,56,24,24,0,10038
61439,38,3,PO-00061439,2024-11-05 00:00:00,159,12,12,0,10038
61440,38,7,PO-00061440,2024-11-05 00:00:00,55,24,24,0,10038
61441,38,5,PO-00061441,2024-11-05 00:00:00,41,12,12,0,10038
61442,38,12,PO-00061442,2024-11-05 00:00:00,108,12,12,0,10038
61443,38,10,PO-00061443,2024-11-05 00:00:00,22,12,12,0,10038
61444,38,3,PO-00061444,2024-11-05 00:00:00,123,12,12,2,10038
61445,38,3,PO-00061445,2025-04-09 00:00:00,195,48,48,0,10038
61446,38,8,PO-00061446,2025-04-09 00:00:00,152,24,24,0,10038
61447,38,10,PO-00061447,2025-04-09 00:00:00,106,48,48,0,10038
61448,38,2,PO-00061448,2025-04-09 00:00:00,170,12,12,0,10038
61449,38,4,PO-00061449,2025-04-09 00:00:00,16,24,24,0,10038
61450,38,11,PO-00061450,2025-04-09 00:00:00,11,24,24,0,10038
61451,38,12,PO-00061451,2025-04-09 00:00:00,144,12,12,0,10038
61452,38,7,PO-00061452,2025-04-09 00:00:00,43,24,24,2,10038
61453,38,6,PO-00061453,2025-04-09 00:00:00,114,12,12,0,10038
61454,38,1,PO-00061454,2025-04-09 00:00:00,1,12,12,0,10038
61455,38,9,PO-00061455,2025-04-09 00:00:00,45,24,18,0,10038
61456,38,11,PO-00061456,2025-04-09 00:00:00,179,24,24,0,10038
61457,38,6,PO-00061457,2025-04-09 00:00:00,6,24,24,0,10038
61458,38,9,PO-00061458,2025-04-09 00:00:00,93,12,12,0,10038
61459,38,1,PO-00061459,2025-04-09 00:00:00,157,12,12,0,10038
61460,38,1,PO-00061460,2025-04-09 00:00:00,13,12,12,0,10038
61461,38,7,PO-00061461,2025-04-09 00:00:00,115,12,12,0,10038
61462,38,3,PO-00061462,2025-04-09 00:00:00,3,24,24,0,10038
61463,38,11,PO-00061463,2025-04-09 00:00:00,35,48,48,0,10038
61464,38,7,PO-00061464,2025-04-09 00:00:00,151,24,24,0,10038
61465,38,9,PO-00061465,2025-04-09 00:00:00,69,12,12,0,10038
61466,38,1,PO-00061466,2025-04-09 00:00:00,61,12,12,0,10038
61467,38,7,PO-00061467,2025-04-09 00:00:00,163,24,24,0,10038
61468,38,1,PO-00061468,2025-04-09 00:00:00,85,24,24,0,10038
61469,38,5,PO-00061469,2025-04-09 00:00:00,5,12,12,0,10038
61470,38,3,PO-00061470,2024-11-13 00:00:00,123,12,12,0,10038
61471,38,11,PO-00061471,2024-11-13 00:00:00,143,12,12,0,10038
61472,38,6,PO-00061472,2024-11-13 00:00:00,66,24,24,0,10038
61473,38,7,PO-00061473,2024-11-13 00:00:00,199,24,24,0,10038
61474,38,3,PO-00061474,2024-11-13 00:00:00,3,24,24,0,10038
61475,38,12,PO-00061475,2024-11-13 00:00:00,192,24,24,0,10038
61476,38,3,PO-00061476,2024-11-13 00:00:00,111,48,48,0,10038
61477,38,6,PO-00061477,2024-11-13 00:00:00,90,12,12,0,10038
61478,38,4,PO-00061478,2024-11-13 00:00:00,184,12,12,0,10038
61479,38,1,PO-00061479,2024-11-13 00:00:00,121,12,8,0,10038
61480,38,3,PO-00061480,2024-11-13 00:00:00,75,24,24,0,10038
61481,38,2,PO-00061481,2024-11-13 00:00:00,158,12,12,0,10038
61482,38,2,PO-00061482,2024-11-13 00:00:00,50,48,48,0,10038
61483,38,5,PO-00061483,2024-11-13 00:00:00,185,24,22,0,10038
61484,38,10,PO-00061484,2024-11-13 00:00:00,46,12,12,0,10038
61485,38,3,PO-00061485,2024-11-13 00:00:00,39,12,9,0,10038
61486,38,6,PO-00061486,2024-11-13 00:00:00,54,12,12,0,10038
61487,38,11,PO-00061487,2024-11-13 00:00:00,59,48,48,0,10038
61488,38,4,PO-00061488,2024-11-13 00:00:00,88,24,24,0,10038
61489,38,7,PO-00061489,2024-11-13 00:00:00,127,24,24,0,10038
61490,38,12,PO-00061490,2024-11-13 00:00:00,12,12,12,0,10038
61491,38,8,PO-00061491,2024-11-13 00:00:00,164,24,24,0,10038
61492,38,9,PO-00061492,2024-11-13 00:00:00,105,24,24,0,10038
61493,38,12,PO-00061493,2024-11-13 00:00:00,132,24,24,0,10038
61494,38,8,PO-00061494,2024-11-13 00:00:00,152,24,24,0,10038
61495,38,3,PO-00061495,2024-11-13 00:00:00,147,12,12,0,10038
61496,38,11,PO-00061496,2024-11-13 00:00:00,179,24,24,0,10038
61497,38,10,PO-00061497,2024-11-13 00:00:00,118,24,24,0,10038
61498,38,7,PO-00061498,2024-11-13 00:00:00,115,48,48,0,10038
61499,38,11,PO-00061499,2024-11-13 00:00:00,35,12,12,0,10038
61500,38,2,PO-00061500,2024-11-13 00:00:00,146,48,48,0,10038
61501,38,12,PO-00061501,2024-11-13 00:00:00,108,24,24,0,10038
61502,38,4,PO-00061502,2025-02-28 00:00:00,40,12,12,0,10038
61503,38,5,PO-00061503,2025-02-28 00:00:00,101,48,48,0,10038
61504,38,11,PO-00061504,2025-02-28 00:00:00,179,24,24,1,10038
61505,38,2,PO-00061505,2025-02-28 00:00:00,74,12,7,0,10038
61506,38,12,PO-00061506,2025-02-28 00:00:00,144,24,24,0,10038
61507,38,8,PO-00061507,2025-02-28 00:00:00,8,48,48,0,10038
61508,38,6,PO-00061508,2025-02-28 00:00:00,90,12,12,0,10038
61509,38,6,PO-00061509,2025-02-28 00:00:00,18,24,24,0,10038
61510,38,1,PO-00061510,2025-02-28 00:00:00,85,24,24,0,10038
61511,38,5,PO-00061511,2025-02-28 00:00:00,137,12,12,0,10038
61512,38,3,PO-00061512,2025-02-28 00:00:00,123,12,12,0,10038
61513,38,7,PO-00061513,2025-02-28 00:00:00,43,12,12,0,10038
61514,38,3,PO-00061514,2025-02-28 00:00:00,15,24,24,0,10038
61515,38,1,PO-00061515,2025-02-28 00:00:00,133,12,12,0,10038
61516,38,9,PO-00061516,2025-02-28 00:00:00,9,24,24,0,10038
61517,38,3,PO-00061517,2025-02-28 00:00:00,63,24,21,0,10038
61518,38,8,PO-00061518,2025-02-28 00:00:00,152,12,12,0,10038
61519,38,2,PO-00061519,2025-02-28 00:00:00,170,12,12,0,10038
61520,38,4,PO-00061520,2025-02-28 00:00:00,184,12,12,0,10038
61521,38,7,PO-00061521,2025-02-28 00:00:00,199,12,12,0,10038
61522,38,8,PO-00061522,2025-02-28 00:00:00,116,12,12,1,10038
61523,38,3,PO-00061523,2025-02-28 00:00:00,87,24,24,0,10038
61524,38,10,PO-00061524,2025-02-28 00:00:00,82,12,12,0,10038
61525,38,10,PO-00061525,2025-02-28 00:00:00,154,48,48,0,10038
61526,38,4,PO-00061526,2025-02-28 00:00:00,76,24,24,0,10038
61527,38,3,PO-00061527,2025-02-28 00:00:00,195,24,24,0,10038
61528,38,3,PO-00061528,2025-02-28 00:00:00,27,24,24,0,10038
61529,38,6,PO-00061529,2025-02-28 00:00:00,114,24,24,0,10038
61530,38,4,PO-00061530,2025-02-28 00:00:00,160,24,24,0,10038
61531,38,2,PO-00061531,2025-02-28 00:00:00,2,12,12,0,10038
61532,38,3,PO-00061532,2025-02-28 00:00:00,183,24,24,0,10038
61533,38,3,PO-00061533,2025-03-16 00:00:00,159,24,24,0,10038
61534,38,1,PO-00061534,2025-03-16 00:00:00,181,24,24,0,10038
61535,38,3,PO-00061535,2025-03-16 00:00:00,75,12,12,0,10038
61536,38,11,PO-00061536,2025-03-16 00:00:00,83,24,24,0,10038
61537,38,8,PO-00061537,2025-03-16 00:00:00,152,12,12,0,10038
61538,38,8,PO-00061538,2025-03-16 00:00:00,20,24,24,0,10038
61539,38,11,PO-00061539,2025-03-16 00:00:00,35,12,12,0,10038
61540,38,12,PO-00061540,2025-03-16 00:00:00,168,48,48,0,10038
61541,38,2,PO-00061541,2025-03-16 00:00:00,86,24,24,0,10038
61542,38,10,PO-00061542,2025-03-16 00:00:00,154,12,12,0,10038
61543,38,10,PO-00061543,2025-03-16 00:00:00,106,24,24,1,10038
61544,38,12,PO-00061544,2025-03-16 00:00:00,24,48,48,0,10038
61545,38,5,PO-00061545,2025-03-16 00:00:00,161,24,24,1,10038
61546,38,7,PO-00061546,2025-03-16 00:00:00,7,48,48,0,10038
61547,38,5,PO-00061547,2025-03-16 00:00:00,185,24,24,0,10038
61548,38,5,PO-00061548,2025-03-16 00:00:00,197,12,12,0,10038
61549,38,1,PO-00061549,2025-03-16 00:00:00,169,24,24,0,10038
61550,38,1,PO-00061550,2025-03-16 00:00:00,13,48,48,0,10038
61551,38,12,PO-00061551,2025-03-16 00:00:00,108,24,24,0,10038
61552,38,5,PO-00061552,2025-03-16 00:00:00,77,24,24,0,10038
61553,38,5,PO-00061553,2025-03-16 00:00:00,53,24,24,0,10038
61554,38,7,PO-00061554,2025-01-21 00:00:00,79,24,24,0,10038
61555,38,4,PO-00061555,2025-01-21 00:00:00,124,24,24,0,10038
61556,38,2,PO-00061556,2025-01-21 00:00:00,170,12,12,0,10038
61557,38,2,PO-00061557,2025-01-21 00:00:00,110,24,24,0,10038
61558,38,11,PO-00061558,2025-01-21 00:00:00,167,24,24,0,10038
61559,38,5,PO-00061559,2025-01-21 00:00:00,197,12,12,0,10038
61560,38,5,PO-00061560,2025-01-21 00:00:00,17,24,24,0,10038
61561,38,11,PO-00061561,2025-01-21 00:00:00,83,48,48,1,10038
61562,38,2,PO-00061562,2025-01-21 00:00:00,50,48,48,0,10038
61563,38,9,PO-00061563,2025-01-21 00:00:00,21,24,24,0,10038
61564,38,6,PO-00061564,2025-01-21 00:00:00,138,12,12,0,10038
61565,38,6,PO-00061565,2025-01-21 00:00:00,198,24,24,0,10038
61566,38,2,PO-00061566,2025-01-21 00:00:00,2,12,12,0,10038
61567,38,8,PO-00061567,2025-01-21 00:00:00,152,12,12,0,10038
